0 -0.38482412 -0.38094791 0.29664484
100 -0.39136154 -0.19513721 21.02169228
200 -0.35405900 -0.28177646 8.04369082
300 -0.38165896 -0.20796872 18.60620299
400 -0.35065466 -0.25022595 12.43361494
500 -0.33225924 -0.27830461 9.69928959
600 -0.41184072 -0.27529268 7.84605873
700 -0.37206106 -0.28478136 7.02796010
800 -0.30956549 -0.24949900 15.41447643
900 -0.32834462 -0.23812987 15.66821564
1000 -0.42218224 -0.26155383 9.82969689
1100 -0.39529356 -0.28349512 6.79776869
1200 -0.34863158 -0.23785435 14.46496330
1300 -0.34329571 -0.27704518 9.16663185
1400 -0.28866097 -0.27357224 14.19017888
1500 -0.29663514 -0.24348519 17.59058997
1600 -0.41417448 -0.28626085 6.56875491
1700 -0.41963429 -0.31511290 3.79566256
1800 -0.32153743 -0.21128643 20.88459380
1900 -0.37681360 -0.29487964 5.79394959
2000 -0.35950517 -0.22863504 15.50288984
2100 -0.38767503 -0.26734354 8.87482103
2200 -0.35032331 -0.30491780 5.75419909
2300 -0.39357490 -0.25767907 10.14826397
2400 -0.37749686 -0.29429907 5.83953845
2500 -0.41007952 -0.23836838 13.11318881
2600 -0.32605829 -0.28394535 9.46802897
2700 -0.44528862 -0.30622170 5.42271433
2800 -0.33507059 -0.26487223 11.23767091
2900 -0.41072075 -0.27509274 7.85837953
3000 -0.40059067 -0.27181111 8.21637065
3100 -0.31978753 -0.28644394 9.66450928
3200 -0.37329317 -0.28700997 6.74000113
3300 -0.36003373 -0.22264282 16.52643509
3400 -0.38430244 -0.24750089 11.75119663
3500 -0.34559098 -0.32206278 4.51727559
3600 -0.35533983 -0.27200024 9.18923520
3700 -0.36175151 -0.23319199 14.64392883
3800 -0.39685640 -0.30138638 4.86726376
3900 -0.33887930 -0.31318755 5.63607041
4000 -0.34304425 -0.22460386 17.00388254
4100 -0.35372667 -0.21903632 17.44453646
4200 -0.35329354 -0.29947087 6.14379946
4300 -0.33059432 -0.27118281 10.70550809
4400 -0.37606860 -0.33434278 2.44179146
4500 -0.32327190 -0.27295345 11.01401405
4600 -0.36550738 -0.23032685 14.98935977
4700 -0.35018120 -0.34893244 2.54490418
4800 -0.36125238 -0.30046492 5.70430541
4900 -0.35167520 -0.25312614 11.95360850
5000 -0.36517063 -0.25590003 10.98894349
5100 -0.37725521 -0.24243429 12.67213972
5200 -0.36965881 -0.27201439 8.65045245
5300 -0.42028788 -0.29546770 5.66930004
5400 -0.38690511 -0.23170075 14.24805598
5500 -0.39418897 -0.26577499 9.02506091
5600 -0.31708579 -0.21753182 20.08470099
5700 -0.39021463 -0.29819488 5.23001803
5800 -0.35809660 -0.24397137 13.05041382
5900 -0.33755899 -0.25274176 12.79193419
6000 -0.32989659 -0.26037305 12.20508610
6100 -0.34681354 -0.28663187 7.84056628
6200 -0.36392611 -0.30502979 5.16033302
6300 -0.41042395 -0.38078240 0.23898757
6400 -0.39106142 -0.23125842 14.27680956
6500 -0.38658973 -0.25287810 10.91234374
6600 -0.37782763 -0.29159349 6.12179244
6700 -0.32034085 -0.21783661 19.76454057
6800 -0.36273839 -0.23102339 14.97076097
6900 -0.40628692 -0.27579335 7.73340911
7000 -0.33666230 -0.26336210 11.34079030
7100 -0.40715289 -0.28081126 7.12856036
7200 -0.39950145 -0.30535501 4.47896154
7300 -0.37853168 -0.29205791 6.05619164
7400 -0.35401499 -0.21597858 17.98925106
7500 -0.38241097 -0.24692687 11.87037884
7600 -0.32963825 -0.21632127 19.34432699
7700 -0.37089268 -0.26035038 10.17462652
7800 -0.34227542 -0.28831363 7.90298636
7900 -0.38538985 -0.29432999 5.68980367
8000 -0.40219307 -0.26099563 9.66351153
8100 -0.40914297 -0.27788495 7.49783927
8200 -0.36099679 -0.24125095 13.36125537
8300 -0.35948669 -0.30273872 5.55054228
8400 -0.31201981 -0.23390096 17.66470344
8500 -0.33768145 -0.23878487 14.93696028
8600 -0.36559389 -0.21359254 17.96576142
8700 -0.36519905 -0.29197292 6.44047807
8800 -0.38332616 -0.24596036 12.00311365
8900 -0.37095654 -0.29318455 6.12653153
9000 -0.33568615 -0.22604538 17.19824136
9100 -0.40692597 -0.29164726 5.89414300
9200 -0.35307814 -0.28697464 7.48819590
9300 -0.38644853 -0.33602912 2.13795779
