0 0.85228214 0.68628555 1.23254002
100 0.66760783 0.49769809 47.46609310
200 0.64379852 0.55533095 43.28416582
300 0.64959605 0.49350203 52.67177469
400 0.70281067 0.53405071 33.21139915
500 0.65466915 0.51781975 46.68843442
600 0.70923873 0.52830849 32.93391805
700 0.68298475 0.52611055 38.66657906
800 0.65290329 0.54634877 42.33274167
900 0.65069497 0.56259369 40.51674783
1000 0.71572942 0.49332967 38.33413645
1100 0.68459833 0.52767300 38.04723670
1200 0.63999590 0.52695298 48.77370239
1300 0.66027958 0.48193428 52.50926904
1400 0.70329729 0.51889813 35.74492159
1500 0.68601076 0.53674751 36.22138652
1600 0.67979948 0.50298823 43.65095258
1700 0.65278352 0.53446441 44.25900918
1800 0.67335223 0.54276049 38.04673809
1900 0.68146472 0.50683891 42.53443687
2000 0.63212197 0.53309472 49.80800516
2100 0.66927086 0.54811325 38.15275986
2200 0.66272212 0.47739473 52.92694800
2300 0.67316795 0.51101863 43.58336833
2400 0.60846761 0.52395404 57.99165811
2500 0.68213139 0.46231872 51.97956103
2600 0.69964628 0.53245765 34.10602735
2700 0.66771475 0.48670096 49.72645957
2800 0.66117814 0.50638511 47.26130435
2900 0.69149604 0.54634936 33.54120976
3000 0.67561094 0.55884851 35.13709595
3100 0.67662447 0.54272368 37.31623420
3200 0.66566230 0.54010206 40.24075307
3300 0.61828797 0.55879959 49.64961312
3400 0.70399741 0.51059647 37.14535632
3500 0.67794584 0.53742116 37.86996448
3600 0.66258109 0.56243782 37.64554793
3700 0.64813971 0.56382107 40.98915220
3800 0.65420671 0.47681645 55.11261730
3900 0.68648916 0.50816740 41.19331187
4000 0.62505406 0.57547193 45.55125506
4100 0.65910453 0.47541612 54.23427366
4200 0.65630629 0.55961245 39.54764303
4300 0.67742980 0.47709816 49.61136197
4400 0.65911560 0.54719693 40.68703523
4500 0.69896827 0.54400233 32.37451491
4600 0.65356579 0.53057959 44.71654835
4700 0.65497403 0.52625155 45.11312366
4800 0.70052478 0.51024973 37.89776464
4900 0.67170115 0.55561964 36.48302732
5000 0.68437744 0.51667136 40.05123794
5100 0.67331517 0.54256500 38.08589474
5200 0.65947775 0.50172990 48.58099296
5300 0.63619348 0.51685976 51.56711434
5400 0.69433750 0.51071330 39.06325992
5500 0.61930562 0.53179142 53.54173104
5600 0.65888989 0.53994046 41.87657133
