0 -0.90584824 0.02371308 0.29825595
100 -0.87717870 0.02906548 0.68280705
200 -0.89710167 0.11519872 6.63957255
300 -0.86400071 -0.00970232 0.69504182
400 -0.86321203 0.08763248 4.51640290
500 -0.87664307 0.07012687 2.73166179
600 -0.86626332 0.13697339 9.94993606
700 -0.86899542 0.18241597 17.11843516
800 -0.93196437 0.11092842 6.66341793
900 -0.88755081 0.11326293 6.49173707
1000 -0.85715709 0.09589172 5.51536849
1100 -0.83221134 0.13431657 11.31812227
1200 -0.83208899 0.05315368 3.71860949
1300 -0.87583546 0.08296367 3.73344788
1400 -0.80382789 0.03064608 5.09412818
1500 -0.83319729 0.10254986 7.48953776
1600 -0.86160889 0.18111987 17.13914270
1700 -0.79319133 0.07188622 8.28786032
1800 -0.87889734 0.13717365 9.63096652
1900 -0.87824654 0.12876965 8.52741845
2000 -0.81830026 0.16714212 17.30566865
2100 -0.81974080 0.03477264 3.82533788
2200 -0.83811359 0.01754976 2.06896078
2300 -0.82798212 0.06081348 4.44242719
2400 -0.91196383 0.13695250 9.44955969
2500 -0.84275326 0.07506273 4.45580156
2600 -0.81788662 0.06714521 5.62554358
2700 -0.81634662 0.11930825 10.61617248
2800 -0.85241256 0.13577391 10.34955877
2900 -0.89034804 0.12510599 7.87233441
3000 -0.78139600 0.12971265 15.44613972
3100 -0.86578800 0.09145678 4.76740194
3200 -0.82705912 0.06652113 4.87271597
3300 -0.81210020 0.08744226 7.68626214
3400 -0.82051936 0.04586047 4.21017738
3500 -0.84116955 0.08213085 5.10324959
3600 -0.87315442 0.05656244 1.95999734
3700 -0.86309049 0.07802972 3.72547424
3800 -0.87557204 0.08221109 3.67769464
3900 -0.91348335 0.18699683 17.57480784
4000 -0.91411330 0.06725816 2.36142285
4100 -0.85318509 0.08543193 4.74512482
4200 -0.83961445 0.09771235 6.59705927
4300 -0.88722439 0.10121235 5.20357770
4400 -0.85150957 0.07397580 3.91187094
4500 -0.84551792 0.06507643 3.60161938
4600 -0.87195964 0.14909964 11.50848242
4700 -0.88161867 0.04979938 1.40892562
4800 -0.85858371 0.10792160 6.68119063
4900 -0.85560852 0.04461164 1.98040069
5000 -0.82536000 0.06008088 4.59042083
5100 -0.88241350 0.08779310 4.00845666
