0 0.43640667 1.60078288 3.23321791
100 0.25522691 1.58766855 31.89953760
200 0.21561206 1.60546139 41.43009460
300 0.02141750 1.75433443 119.96344189
400 0.14823458 1.70768254 63.53309405
500 0.05262472 1.70117104 101.38155610
600 0.09788880 1.71183585 82.75854302
700 0.08370088 1.72286209 89.30692112
800 0.04856597 1.71881681 104.26421848
900 0.02823268 1.76818689 118.26627195
1000 0.04819409 1.71686245 104.29958262
1100 0.04684009 1.68586324 103.32003990
1200 -0.00745670 1.75404604 134.16894262
1300 0.06775107 1.77641079 101.40941315
1400 0.06396674 1.66639285 95.19686640
1500 0.07603768 1.73705632 93.66142726
1600 0.02096958 1.75103475 119.83907922
1700 0.00673121 1.75302952 126.96459341
1800 0.16021325 1.66481381 57.83724384
1900 0.19687375 1.64286016 45.96825065
2000 0.11026330 1.74290545 80.26305842
2100 0.09580589 1.72564028 84.54716417
2200 0.14893442 1.68637872 62.28522708
2300 0.06592571 1.75167360 99.37900310
2400 0.12699968 1.71087242 71.41734473
2500 0.00547205 1.72269338 124.92111034
2600 0.03113760 1.68201069 110.42831622
2700 -0.02157105 1.77279650 143.55766778
2800 0.10344392 1.64177153 78.66221706
2900 0.09262479 1.70091967 84.27368850
3000 0.10200498 1.71020169 81.01214029
3100 0.02861522 1.70835486 112.80445069
3200 0.04980166 1.74111846 105.49056193
3300 0.00343812 1.75488823 128.78762247
3400 0.04562006 1.72038114 105.70731761
3500 0.09135488 1.73378679 87.00553157
3600 0.07598922 1.73653477 93.63670282
3700 0.06888477 1.77157055 100.31986933
3800 0.06504315 1.69852962 95.77129365
3900 0.02980502 1.75980972 116.57074604
4000 0.07880462 1.74032084 92.78170111
4100 0.09321594 1.75226115 87.96530631
4200 0.09248696 1.69130504 83.88649007
4300 0.00461147 1.72068379 125.20299743
4400 0.06987738 1.66485067 92.61300334
4500 -0.00040065 1.75063286 130.26389311
4600 -0.00464784 1.79454549 137.78141880
4700 0.10074213 1.71767619 81.99345595
4800 0.24092722 1.61284228 34.24970058
4900 0.15268615 1.64156330 60.34904543
5000 0.25185388 1.53771030 37.09273512
5100 0.14197603 1.62200837 64.48234802
5200 0.02509334 1.76678774 119.58785504
5300 0.12252166 1.70902164 72.98672589
5400 0.04542215 1.79291466 113.53280944
5500 0.04557654 1.77665209 111.27071463
5600 0.05589919 1.71154506 100.50666015
5700 -0.01211524 1.73550819 134.78683280
5800 0.04307184 1.72624311 107.29817880
5900 0.06699737 1.73403608 97.27667251
6000 0.21253476 1.57222745 44.34241643
6100 0.17413506 1.63743614 53.17290485
6200 0.01784279 1.76884275 123.29958845
6300 0.03759068 1.72883606 110.01875079
