0 -0.94084288 0.00834070
100 -0.55130686 0.60793452
200 -0.71663512 0.16811339
300 -0.75414980 0.10636140
400 -0.70626717 0.18766204
500 -0.93347579 0.00560314
600 -0.89794670 0.00002108
700 -0.68344415 0.23448219
800 -0.79342063 0.05679581
900 -0.90269773 0.00003639
1000 -0.89354562 0.00020830
1100 -0.70586439 0.18844317
1200 -0.73145566 0.14203596
1300 -0.84037793 0.01777395
1400 -0.60152162 0.44544673
1500 -0.59998928 0.45003217
1600 -0.72875596 0.14662261
1700 -0.74692795 0.11715526
1800 -0.81096568 0.03963555
1900 -0.73340256 0.13877353
2000 -0.37197972 1.39402708
2100 -0.74447067 0.12094686
2200 -0.76945881 0.08520501
2300 -0.82222437 0.03024525
2400 -0.82550323 0.02774884
2500 -0.90151470 0.00001147
2600 -0.59859225 0.45423316
2700 -0.52754337 0.69361971
2800 -0.80402952 0.04605167
2900 -0.71592119 0.16942503
3000 -0.62251140 0.38499962
3100 -0.57585403 0.52535305
3200 0.02806427 4.30651645
3300 -0.43780237 1.06813324
3400 -0.72083608 0.16049856
3500 -0.17046224 2.66112672
3600 -0.52973962 0.68546374
3700 -0.81685461 0.03456578
3800 -0.53324306 0.67255326
3900 -0.57761910 0.51964722
4000 -0.85687963 0.00929683
4100 -0.87729706 0.00257712
4200 -0.78790774 0.06282338
4300 -0.65985213 0.28835500
4400 -0.89146538 0.00036420
4500 -0.93816770 0.00728387
4600 -0.55321005 0.60131635
4700 0.01001032 4.14059392
4800 -0.17392946 2.63589214
4900 -0.88699895 0.00084514
5000 -0.74414714 0.12145056
5100 -0.75540477 0.10453890
5200 -0.57291572 0.53492062
5300 -0.62761744 0.37096130
5400 -0.92065599 0.00213335
5500 -0.38207460 1.34123362
5600 -0.81811859 0.03352283
5700 -0.06364129 3.49747944
5800 -0.30890047 1.74699327
5900 -0.91969311 0.00193909
6000 -0.92375371 0.00282119
6100 -0.56064258 0.57581728
6200 -0.75187874 0.10969955
6300 -0.81336050 0.03753201
6400 -0.79697106 0.05307481
6500 -0.94926131 0.01213338
6600 -0.75238873 0.10894544
6700 -0.91126373 0.00063436
6800 -0.63744139 0.34468512
6900 -0.51972200 0.72305680
7000 -0.43417757 1.08495268
7100 -0.65498367 0.30016501
7200 -0.53984812 0.64854689
7300 -0.29259671 1.84469376
7400 -0.89138617 0.00037099
7500 -0.08898229 3.28874860
7600 -0.31880440 1.68894164
7700 -0.53669507 0.65995237
7800 -0.84601243 0.01457329
7900 -0.55214186 0.60502643
8000 -0.37437031 1.38143287
8100 -0.86113306 0.00755319
